VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
1,2015-01-08 22:44:45,2015-01-08 22:55:52,1,5.20,-74.012733459472656,40.702243804931641,1,N,-73.978843688964844,40.749275207519531,1,16.5,0.5,0.5,3.55,0,21.35
1,2015-01-08 22:44:45,2015-01-08 23:00:01,1,3.60,-73.982200622558594,40.767238616943359,1,N,-73.988754272460938,40.727123260498047,1,13,0.5,0.5,2.85,0,17.15
2,2015-01-08 22:44:46,2015-01-08 22:49:11,1,.97,-73.997695922851562,40.741237640380859,1,N,-73.994880676269531,40.731700897216797,2,5.5,0.5,0.5,0,0,6.8
2,2015-01-08 22:44:46,2015-01-08 22:51:42,1,1.19,-73.988227844238281,40.748691558837891,1,N,-73.980613708496094,40.736854553222656,1,7,0.5,0.5,1.88,0,10.18
1,2015-01-08 22:44:47,2015-01-08 22:56:17,1,2.30,-73.993034362792969,40.752876281738281,1,N,-73.963798522949219,40.762771606445313,2,10.5,0.5,0.5,0,0,11.8
2,2015-01-08 22:44:47,2015-01-08 22:49:41,1,.84,-73.954078674316406,40.774669647216797,1,N,-73.94927978515625,40.781810760498047,1,5.5,0.5,0.5,1.2,0,8
1,2015-01-08 22:44:48,2015-01-08 22:58:00,1,3.90,-74.00433349609375,40.724784851074219,1,N,-73.961776733398438,40.757865905761719,1,13,0.5,0.5,2.85,0,17.15
2,2015-01-08 22:44:48,2015-01-08 22:52:17,1,1.26,-73.9847412109375,40.727405548095703,1,N,-73.999641418457031,40.730258941650391,1,6.5,0.5,0.5,1,0,8.8
2,2015-01-08 22:44:48,2015-01-08 22:53:37,1,1.54,-73.994277954101563,40.754421234130859,1,N,-73.982048034667969,40.772060394287109,2,8,0.5,0.5,0,0,9.3
1,2015-01-08 22:44:49,2015-01-08 22:52:02,1,1.50,-73.978485107421875,40.744884490966797,1,N,-73.984024047851563,40.729209899902344,2,7.5,0.5,0.5,0,0,8.8
2,2015-01-08 22:44:49,2015-01-08 22:49:10,1,.97,-73.975227355957031,40.745822906494141,1,N,-73.969451904296875,40.753250122070313,1,5.5,0.5,0.5,1,0,7.8
1,2015-01-08 22:44:50,2015-01-08 22:57:18,1,2.80,-73.982345581054687,40.763317108154297,1,N,-73.951202392578125,40.779403686523437,1,11.5,0.5,0.5,3.2,0,16
2,2015-01-08 22:44:51,2015-01-08 22:50:56,1,.97,-74.00250244140625,40.750091552734375,1,N,-73.987838745117188,40.748249053955078,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:44:51,2015-01-08 23:04:38,6,5.10,-73.982948303222656,40.761215209960938,1,N,-74.009849548339844,40.714881896972656,1,18.5,0.5,0.5,4.75,0,24.55
2,2015-01-08 22:44:52,2015-01-08 22:49:37,1,1.05,-73.983016967773437,40.761749267578125,1,N,-73.976882934570313,40.774848937988281,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:44:53,2015-01-08 23:20:06,1,9.25,-73.986701965332031,40.703083038330078,1,N,-73.970001220703125,40.799453735351563,1,33.5,0.5,0.5,3.5,0,38.3
1,2015-01-08 22:44:54,2015-01-08 23:02:23,1,3.40,-73.982948303222656,40.761013031005859,1,N,-73.987579345703125,40.726291656494141,1,14.5,0.5,0.5,3.15,0,18.95
1,2015-01-08 22:44:54,2015-01-08 23:02:21,1,3.90,-73.994132995605469,40.747524261474609,1,N,-73.97308349609375,40.792629241943359,2,15.5,0.5,0.5,0,0,16.8
1,2015-01-08 22:44:52,2015-01-08 23:03:18,1,4.30,-74.004478454589844,40.741718292236328,1,N,-73.956031799316406,40.713893890380859,2,16.5,0.5,0.5,0,0,17.8
1,2015-01-08 22:44:56,2015-01-08 23:05:34,1,4.60,-73.9898681640625,40.733402252197266,1,N,-73.948677062988281,40.784835815429688,1,17.5,0.5,0.5,3.75,0,22.55
2,2015-01-08 22:44:56,2015-01-08 22:57:14,2,3.86,-73.988395690917969,40.738002777099609,1,N,-73.995773315429688,40.695590972900391,1,13,0.5,0.5,2,0,16.3
2,2015-01-08 22:44:57,2015-01-08 22:47:37,1,.83,-73.975379943847656,40.752021789550781,1,N,-73.981124877929688,40.742107391357422,1,4.5,0.5,0.5,1,0,6.8
2,2015-01-08 22:44:57,2015-01-08 22:48:30,2,.75,-74.006385803222656,40.739120483398437,1,N,-74.001258850097656,40.74481201171875,1,4.5,0.5,0.5,1,0,6.8
1,2015-01-08 22:44:56,2015-01-08 22:47:58,1,.60,-73.993629455566406,40.69586181640625,1,N,-73.992561340332031,40.689022064208984,1,4.5,0.5,0.5,1.15,0,6.95
1,2015-01-08 22:44:58,2015-01-08 23:18:10,2,18.40,-73.7821044921875,40.64471435546875,2,N,-73.999076843261719,40.743099212646484,2,52,0,0.5,0,5.33,57.83
2,2015-01-08 22:44:59,2015-01-08 22:48:23,1,.71,-73.98187255859375,40.777809143066406,1,N,-73.980270385742187,40.78533935546875,1,5,0.5,0.5,1.1,0,7.4
1,2015-01-08 22:44:59,2015-01-08 22:55:21,1,2.00,-74.001785278320313,40.745933532714844,1,N,-73.978263854980469,40.730857849121094,1,9.5,0.5,0.5,2.16,0,12.96
2,2015-01-08 22:44:59,2015-01-08 22:53:49,1,1.77,-73.983390808105469,40.779411315917969,1,N,-73.970680236816406,40.779655456542969,1,9,0.5,0.5,1.5,0,11.8
1,2015-01-08 22:45:00,2015-01-08 22:51:26,1,.90,-73.980545043945313,40.766651153564453,1,N,-73.96630859375,40.765586853027344,1,6.5,0.5,0.5,1,0,8.8
1,2015-01-08 22:45:00,2015-01-08 23:04:43,2,4.20,-73.987396240234375,40.76959228515625,1,N,-73.939094543457031,40.797569274902344,2,17,0.5,0.5,0,0,18.3
2,2015-01-08 22:44:58,2015-01-08 22:56:05,5,2.80,-74.006889343261719,40.730762481689453,1,N,-73.983642578125,40.765201568603516,1,11.5,0.5,0.5,1,0,13.8
2,2015-01-08 22:45:01,2015-01-08 23:02:19,5,2.65,-73.988235473632813,40.748908996582031,1,N,-73.994621276855469,40.724754333496094,1,13.5,0.5,0.5,3.5,0,18.3
2,2015-01-08 22:45:01,2015-01-08 22:50:15,1,1.02,-73.982025146484375,40.767601013183594,1,N,-73.988662719726563,40.773944854736328,1,6,0.5,0.5,1,0,8.3
1,2015-01-08 22:45:02,2015-01-08 23:00:29,1,3.90,-73.999275207519531,40.733787536621094,1,N,-73.994529724121094,40.694122314453125,1,14.5,0.5,0.5,2,0,17.8
1,2015-01-08 22:45:03,2015-01-08 23:04:30,1,5.30,-73.994979858398438,40.749996185302734,1,N,-73.99578857421875,40.691558837890625,1,18.5,0.5,0.5,3.95,0,23.75
1,2015-01-08 22:45:04,2015-01-08 23:03:55,1,4.80,-73.984474182128906,40.728691101074219,1,Y,-73.988166809082031,40.779312133789063,1,17.5,0.5,0.5,2,0,20.8
2,2015-01-08 22:45:04,2015-01-08 23:11:17,5,11.71,-73.863113403320313,40.769176483154297,1,N,-73.983474731445313,40.764392852783203,2,35,0.5,0.5,0,5.33,41.63
2,2015-01-08 22:45:04,2015-01-08 22:53:35,2,1.92,-73.978416442871094,40.752368927001953,1,N,-73.976028442382813,40.732540130615234,1,8.5,0.5,0.5,1.8,0,11.6
2,2015-01-08 22:45:05,2015-01-08 23:06:49,6,8.34,-73.862701416015625,40.768901824951172,1,N,-73.964637756347656,40.712577819824219,2,26.5,0.5,0.5,0,0,27.8
2,2015-01-08 22:45:05,2015-01-08 22:48:27,5,.89,-73.960304260253906,40.772918701171875,1,N,-73.958663940429688,40.78173828125,2,5,0.5,0.5,0,0,6.3
1,2015-01-08 22:45:06,2015-01-08 22:59:46,1,5.40,-73.98486328125,40.752803802490234,1,N,-74.0074462890625,40.707126617431641,2,18,0.5,0.5,0,0,19.3
1,2015-01-08 22:45:07,2015-01-08 23:02:18,1,2.50,-73.975868225097656,40.765644073486328,1,N,-73.990409851074219,40.750926971435547,1,13,0.5,0.5,2,0,16.3
2,2015-01-08 22:45:08,2015-01-08 22:56:00,5,1.53,-73.982421875,40.761425018310547,1,N,-73.988929748535156,40.77813720703125,1,9,0.5,0.5,1.9,0,12.2
2,2015-01-08 22:45:08,2015-01-08 22:51:26,1,1.56,-73.972969055175781,40.752552032470703,1,N,-73.956687927246094,40.76678466796875,1,7,0.5,0.5,1.5,0,9.8
1,2015-01-08 22:45:08,2015-01-08 22:54:39,1,1.80,-73.994102478027344,40.754184722900391,1,N,-73.9820556640625,40.774909973144531,2,8.5,0.5,0.5,0,0,9.8
2,2015-01-08 22:45:09,2015-01-08 22:51:41,5,1.09,0,0,1,N,0,0,2,6,0.5,0.5,0,0,7.3
1,2015-01-08 22:45:10,2015-01-08 22:51:46,2,1.80,-73.994392395019531,40.756156921386719,1,N,-74.002998352050781,40.73406982421875,2,7.5,0.5,0.5,0,0,8.8
1,2015-01-08 22:45:10,2015-01-08 22:55:29,2,1.90,-73.992256164550781,40.743503570556641,1,N,-73.9874267578125,40.765277862548828,1,9,0.5,0.5,1.5,0,11.8
1,2015-01-08 22:45:11,2015-01-08 23:03:34,1,3.60,-73.989295959472656,40.740486145019531,1,N,-73.954765319824219,40.773662567138672,1,15.5,0.5,0.5,1.5,0,18.3
1,2015-01-08 22:45:12,2015-01-08 22:49:32,2,.50,-73.984527587890625,40.724750518798828,1,N,-73.989288330078125,40.726024627685547,1,4.5,0.5,0.5,1.45,0,7.25
1,2015-01-08 22:45:13,2015-01-08 22:52:02,2,.90,-74.011314392089844,40.705276489257813,1,N,-74.013961791992188,40.709877014160156,1,6,0.5,0.5,2.7,0,10
2,2015-01-08 22:45:13,2015-01-08 22:48:10,5,.72,-73.983940124511719,40.761085510253906,1,N,-73.975990295410156,40.76544189453125,2,4.5,0.5,0.5,0,0,5.8
2,2015-01-08 22:45:14,2015-01-08 22:50:23,1,1.04,-73.991058349609375,40.744819641113281,1,N,-73.990211486816406,40.756221771240234,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:45:15,2015-01-08 22:52:05,6,1.47,-73.977272033691406,40.763778686523438,1,N,-73.959243774414063,40.771602630615234,1,7.5,0.5,0.5,1.6,0,10.4
2,2015-01-08 22:45:15,2015-01-08 23:00:51,6,3.19,-73.971267700195313,40.759876251220703,1,N,-73.944404602050781,40.798923492431641,1,14,0.5,0.5,1,0,16.3
1,2015-01-08 22:45:15,2015-01-08 22:51:47,1,1.80,-73.971649169921875,40.757633209228516,1,N,-73.954025268554687,40.778480529785156,1,7.5,0.5,0.5,1,0,9.8
2,2015-01-08 22:45:15,2015-01-08 22:58:29,1,3.04,-73.991790771484375,40.726131439208984,1,N,-73.977508544921875,40.760910034179688,1,12,0.5,0.5,2.5,0,15.8
1,2015-01-08 22:45:17,2015-01-08 23:00:23,1,3.10,-73.985107421875,40.741573333740234,1,N,-73.953681945800781,40.773601531982422,2,13,0.5,0.5,0,0,14.3
2,2015-01-08 22:45:18,2015-01-08 22:54:35,1,2.23,-73.984375,40.760833740234375,1,N,-74.007766723632813,40.740520477294922,2,9,0.5,0.5,0,0,10.3
2,2015-01-08 22:44:09,2015-01-08 22:51:29,1,1.93,-74.005111694335938,40.7200927734375,1,N,-74.006591796875,40.741523742675781,2,8,0.5,0.5,0,0,9.3
2,2015-01-08 22:44:09,2015-01-08 23:08:48,1,6.33,-74.002120971679688,40.738380432128906,1,N,-73.959686279296875,40.667190551757813,1,22.5,0.5,0.5,5,0,28.8
1,2015-01-08 22:44:10,2015-01-08 22:55:53,1,3.00,-74.000144958496094,40.72869873046875,1,N,-73.992523193359375,40.696136474609375,1,11.5,0.5,0.5,1.5,0,14.3
2,2015-01-08 22:44:11,2015-01-08 22:49:21,1,1.02,-73.980583190917969,40.783016204833984,1,N,-73.972663879394531,40.795108795166016,1,6,0.5,0.5,3,0,10.3
1,2015-01-08 22:44:12,2015-01-08 23:03:17,1,4.20,-73.9923095703125,40.715179443359375,1,N,-73.961799621582031,40.683109283447266,1,17,0.5,0.5,4.5,0,22.8
2,2015-01-08 22:44:12,2015-01-08 22:48:37,6,.89,-73.984260559082031,40.737438201904297,1,N,-73.99212646484375,40.726089477539063,2,5.5,0.5,0.5,0,0,6.8
2,2015-01-08 22:44:13,2015-01-08 23:00:26,1,4.49,-73.987106323242187,40.720668792724609,1,N,-73.957778930664063,40.774532318115234,1,15.5,0.5,0.5,3.2,0,20
1,2015-01-08 22:44:13,2015-01-08 22:59:24,1,3.40,-73.970375061035156,40.762374877929688,1,N,-74.003883361816406,40.729568481445313,1,13.5,0.5,0.5,2.95,0,17.75
1,2015-01-08 22:44:14,2015-01-08 22:53:56,1,1.20,-73.98565673828125,40.722980499267578,1,N,-73.999763488769531,40.734382629394531,1,8,0.5,0.5,1.86,0,11.16
1,2015-01-08 22:44:15,2015-01-08 22:50:03,1,1.40,-73.980194091796875,40.742496490478516,1,N,-73.997817993164062,40.754096984863281,2,6.5,0.5,0.5,0,0,7.8
1,2015-01-08 22:44:15,2015-01-08 22:54:20,1,2.40,-73.983963012695312,40.750030517578125,1,N,-73.956489562988281,40.766780853271484,1,10.5,0.5,0.5,1,0,12.8
1,2015-01-08 22:44:16,2015-01-08 23:02:37,1,7.10,-73.992942810058594,40.738246917724609,1,N,-73.895408630371094,40.750289916992188,1,22.5,0.5,0.5,5.8,5.33,34.93
1,2015-01-08 22:44:16,2015-01-08 22:44:29,1,.00,-73.9375,40.804237365722656,1,N,-73.9375,40.804233551025391,2,2.5,0.5,0.5,0,0,3.8
2,2015-01-08 22:44:16,2015-01-08 22:47:56,1,.98,-73.970985412597656,40.757713317871094,1,N,-73.979110717773437,40.746013641357422,2,5,0.5,0.5,0,0,6.3
2,2015-01-08 22:44:17,2015-01-08 22:50:13,1,.83,-73.985282897949219,40.757793426513672,1,N,-73.991744995117188,40.747936248779297,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:44:17,2015-01-08 22:50:23,1,1.45,-74.01019287109375,40.703651428222656,1,N,-74.004623413085938,40.716121673583984,1,6.5,0.5,0.5,1.4,0,9.2
1,2015-01-08 22:44:17,2015-01-08 23:12:25,1,5.80,-73.986656188964844,40.739952087402344,1,N,-73.92950439453125,40.699722290039062,1,23,0.5,0.5,3,0,27.3
2,2015-01-08 22:44:18,2015-01-08 22:52:49,2,1.09,-73.994712829589844,40.750480651855469,1,N,-73.986038208007813,40.744140625,2,7.5,0.5,0.5,0,0,8.8
1,2015-01-08 22:44:18,2015-01-08 22:57:00,1,3.40,-74.001556396484375,40.725906372070312,1,N,-73.987220764160156,40.688648223876953,1,13,0.5,0.5,2.86,0,17.16
2,2015-01-08 22:44:19,2015-01-08 23:01:16,1,4.21,-73.99237060546875,40.7373046875,1,N,-73.949966430664063,40.706710815429688,1,16,0.5,0.5,3.3,0,20.6
2,2015-01-08 22:44:19,2015-01-08 22:53:40,1,2.24,-74.004676818847656,40.730365753173828,1,N,-74.01641845703125,40.706081390380859,2,9.5,0.5,0.5,0,0,10.8
1,2015-01-08 22:44:20,2015-01-08 23:21:37,1,12.00,-73.982231140136719,40.777233123779297,1,N,-73.986358642578125,40.663295745849609,1,38,0.5,0.5,7.85,0,47.15
2,2015-01-08 22:44:21,2015-01-08 23:02:44,1,8.85,-73.874458312988281,40.773994445800781,1,N,-73.972068786621094,40.756420135498047,1,26,0.5,0.5,9.55,5.33,42.18
2,2015-01-08 22:44:21,2015-01-08 22:49:15,5,1.00,-73.985992431640625,40.752159118652344,1,N,-73.985359191894531,40.762908935546875,1,5.5,0.5,0.5,1.2,0,8
2,2015-01-08 22:44:21,2015-01-08 22:48:34,2,.99,-73.984947204589844,40.758766174316406,1,N,-73.987396240234375,40.747901916503906,1,5.5,0.5,0.5,1.2,0,8
2,2015-01-08 22:44:20,2015-01-08 23:00:29,5,3.69,-74.00994873046875,40.735466003417969,1,N,-73.970703125,40.751853942871094,1,14.5,0.5,0.5,2,0,17.8
1,2015-01-08 22:44:22,2015-01-08 22:56:01,3,2.30,-73.980697631835938,40.767524719238281,1,N,-73.955245971679688,40.785640716552734,2,10.5,0.5,0.5,0,0,11.8
2,2015-01-08 22:44:23,2015-01-08 22:54:22,5,2.84,-73.987625122070313,40.721206665039063,1,N,-73.983146667480469,40.696578979492187,1,11,0.5,0.5,2.3,0,14.6
2,2015-01-08 22:44:23,2015-01-08 22:52:13,1,2.54,-73.966453552246094,40.757560729980469,1,N,-73.988250732421875,40.727928161621094,1,9.5,0.5,0.5,2,0,12.8
1,2015-01-08 22:44:23,2015-01-08 23:03:36,1,7.20,-73.996917724609375,40.747222900390625,1,N,-73.94769287109375,40.830005645751953,1,23.5,0.5,0.5,4,0,28.8
2,2015-01-08 22:44:22,2015-01-08 23:00:20,1,7.95,-73.967140197753906,40.755878448486328,1,N,-73.995864868164063,40.691524505615234,1,23.5,0.5,0.5,4.8,0,29.6
1,2015-01-08 22:44:25,2015-01-08 23:10:35,2,8.30,-73.982376098632812,40.763332366943359,1,N,-73.994766235351563,40.684551239013672,2,27.5,0.5,0.5,0,0,28.8
1,2015-01-08 22:44:24,2015-01-08 22:49:20,1,.90,-73.979896545410156,40.754081726074219,1,N,-73.973892211914063,40.759178161621094,1,5.5,0.5,0.5,1.36,0,8.16
2,2015-01-08 22:44:25,2015-01-08 22:53:21,1,1.55,-73.976036071777344,40.748062133789063,1,N,-73.992942810058594,40.763175964355469,1,8.5,0.5,0.5,1,0,10.8
2,2015-01-08 22:44:26,2015-01-08 22:51:55,1,1.78,-73.988227844238281,40.749080657958984,1,N,-73.96966552734375,40.765693664550781,2,8,0.5,0.5,0,0,9.3
2,2015-01-08 22:44:27,2015-01-08 23:13:13,2,9.16,-73.981712341308594,40.768043518066406,1,N,-73.84661865234375,40.724250793457031,2,30.5,0.5,0.5,0,0,31.8
2,2015-01-08 22:44:27,2015-01-08 22:50:41,1,1.50,-73.982559204101563,40.771808624267578,1,N,-73.973442077636719,40.785327911376953,1,7,0.5,0.5,1,0,9.3
2,2015-01-08 22:44:28,2015-01-08 23:01:10,1,2.30,-73.985481262207031,40.738433837890625,1,N,-73.99261474609375,40.713356018066406,1,12.5,0.5,0.5,2,0,15.8
1,2015-01-08 22:44:28,2015-01-08 22:49:55,1,.60,0,0,1,N,0,0,1,5.5,0.5,0.5,0.75,0,7.55
2,2015-01-08 22:44:30,2015-01-08 22:52:47,1,2.71,-73.9742431640625,40.752277374267578,1,N,-73.948745727539063,40.784900665283203,1,10,0.5,0.5,2.1,0,13.4
2,2015-01-08 22:44:30,2015-01-08 22:52:09,1,1.96,-73.989021301269531,40.743972778320312,1,N,-73.998847961425781,40.761074066162109,1,8.5,0.5,0.5,1.8,0,11.6
1,2015-01-08 22:44:55,2015-01-08 22:55:42,1,4.50,-73.987770080566406,40.722221374511719,1,N,-73.957443237304688,40.765640258789063,1,15,0.5,0.5,3.25,0,19.55
2,2015-01-08 22:44:56,2015-01-08 23:02:17,2,4.06,-73.969215393066406,40.760826110839844,1,N,-74.007728576660156,40.7132568359375,1,15.5,0.5,0.5,1.6,0,18.4
1,2015-01-08 22:44:56,2015-01-08 22:51:08,1,1.70,-73.998489379882813,40.745121002197266,1,N,-74.002403259277344,40.726337432861328,1,7.5,0.5,0.5,1.76,0,10.56
2,2015-01-08 22:44:56,2015-01-08 23:03:25,6,4.07,-73.987541198730469,40.728836059570313,1,N,-73.954338073730469,40.694820404052734,2,16,0.5,0.5,0,0,17.3
2,2015-01-08 22:44:57,2015-01-08 23:00:52,4,3.00,-73.980140686035156,40.762130737304688,1,N,-74.0054931640625,40.725551605224609,2,13.5,0.5,0.5,0,0,14.8
1,2015-01-08 22:44:57,2015-01-08 23:01:10,1,2.90,-73.979736328125,40.783687591552734,1,N,-73.965530395507813,40.758785247802734,1,13.5,0.5,0.5,2.95,0,17.75
2,2015-01-08 22:44:58,2015-01-08 22:59:19,3,2.77,-73.986915588378906,40.722526550292969,1,N,-74.00225830078125,40.748611450195313,2,12.5,0.5,0.5,0,0,13.8
2,2015-01-08 22:44:58,2015-01-08 23:02:13,1,4.02,-73.977439880371094,40.784229278564453,1,N,-74.001899719238281,40.737171173095703,1,15,0.5,0.5,3.1,0,19.4
2,2015-01-08 22:44:58,2015-01-08 23:03:04,6,11.17,-73.991828918457031,40.715076446533203,1,N,-73.817481994628906,40.742271423339844,1,31,0.5,0.5,5,0,37.3
1,2015-01-08 22:44:59,2015-01-08 22:50:38,1,.70,-73.984642028808594,40.728839874267578,1,N,-73.993804931640625,40.732509613037109,1,6,0.5,0.5,1,0,8.3
1,2015-01-08 22:44:59,2015-01-08 22:58:02,3,3.20,-73.984939575195313,40.753452301025391,1,N,-73.948577880859375,40.774120330810547,1,12.5,0.5,0.5,3.45,0,17.25
1,2015-01-08 22:45:00,2015-01-08 22:54:05,1,1.80,-73.988967895507813,40.721485137939453,1,N,-73.988945007324219,40.741344451904297,2,8.5,0.5,0.5,0,0,9.8
2,2015-01-08 22:45:00,2015-01-08 23:07:55,1,10.79,-74.005477905273438,40.740749359130859,1,N,-73.916481018066406,40.872150421142578,1,31.5,0.5,0.5,6.4,0,39.2
2,2015-01-08 22:45:01,2015-01-08 23:02:05,6,6.97,-73.873542785644531,40.773948669433594,1,N,-73.947158813476562,40.711395263671875,2,22,0.5,0.5,0,0,23.3
1,2015-01-08 22:45:01,2015-01-08 22:53:27,1,2.10,-73.97216796875,40.747272491455078,1,N,-73.957893371582031,40.771923065185547,2,8.5,0.5,0.5,0,0,9.8
1,2015-01-08 22:45:02,2015-01-08 22:55:08,2,1.90,-73.9884033203125,40.748821258544922,1,N,-73.963706970214844,40.7568359375,1,9,0.5,0.5,1.7,0,12
2,2015-01-08 22:45:02,2015-01-08 22:51:57,1,1.46,-73.992202758789063,40.7257080078125,1,N,-73.993026733398437,40.712425231933594,2,7.5,0.5,0.5,0,0,8.8
1,2015-01-08 22:45:03,2015-01-08 22:45:21,1,2.40,-73.977737426757813,40.734107971191406,1,N,-73.977020263671875,40.733787536621094,3,2.5,0.5,0.5,0,0,3.8
1,2015-01-08 22:45:04,2015-01-08 22:55:00,1,1.90,-73.976531982421875,40.788101196289063,1,N,-73.947067260742187,40.776081085205078,1,9.5,0.5,0.5,2.7,0,13.5
2,2015-01-08 22:45:04,2015-01-08 22:51:30,1,1.05,-73.960357666015625,40.71856689453125,1,N,-73.949371337890625,40.713901519775391,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:45:05,2015-01-08 22:54:03,1,1.52,-73.990196228027344,40.750957489013672,1,N,-73.97479248046875,40.750713348388672,2,8,0.5,0.5,0,0,9.3
1,2015-01-08 22:45:05,2015-01-08 22:52:39,1,.80,-74.007865905761719,40.705413818359375,1,N,-74.011070251464844,40.714817047119141,2,6.5,0.5,0.5,0,0,7.8
2,2015-01-08 22:45:06,2015-01-08 22:59:41,5,5.49,-73.979194641113281,40.747173309326172,1,N,-74.015548706054687,40.707855224609375,1,18.5,0.5,0.5,4.75,0,24.55
1,2015-01-08 22:45:07,2015-01-08 23:04:48,1,3.50,-73.988319396972656,40.759124755859375,1,N,-73.996719360351563,40.722057342529297,1,15.5,0.5,0.5,7,0,23.8
2,2015-01-08 22:45:07,2015-01-08 22:55:56,1,3.16,-73.98516845703125,40.764118194580078,1,N,-73.974456787109375,40.793571472167969,2,12.5,0.5,0.5,0,0,13.8
2,2015-01-08 22:45:08,2015-01-08 23:14:56,1,19.42,-73.776725769042969,40.645313262939453,2,N,-73.953994750976563,40.779735565185547,1,52,0,0.5,14.33,5.33,72.46
1,2015-01-08 22:45:08,2015-01-08 22:58:15,1,2.70,-73.950836181640625,40.774955749511719,1,N,-73.979515075683594,40.749301910400391,1,12,0.5,0.5,2.65,0,15.95
1,2015-01-08 22:45:09,2015-01-08 22:55:14,1,2.30,-73.991355895996094,40.750141143798828,1,N,-73.993553161621094,40.724388122558594,2,10,0.5,0.5,0,0,11.3
1,2015-01-08 22:45:10,2015-01-08 23:00:58,1,4.50,-73.9864501953125,40.722309112548828,1,N,-73.947708129882813,40.779090881347656,1,16,0.5,0.5,2,0,19.3
1,2015-01-08 22:45:10,2015-01-08 22:50:56,1,1.10,-73.974868774414063,40.761386871337891,1,N,-73.981361389160156,40.747077941894531,1,6.5,0.5,0.5,1,0,8.8
2,2015-01-08 22:45:11,2015-01-08 23:01:38,5,3.85,-74.002998352050781,40.727817535400391,1,N,-73.961647033691406,40.718418121337891,1,15,0.5,0.5,3.1,0,19.4
1,2015-01-08 22:45:12,2015-01-08 23:08:59,1,9.40,-73.999244689941406,40.733848571777344,1,N,-73.86639404296875,40.735019683837891,1,29.5,0.5,0.5,5,0,35.8
2,2015-01-08 22:45:13,2015-01-08 22:55:14,1,3.17,-73.979377746582031,40.752529144287109,1,N,-73.947807312011719,40.78472900390625,1,11,0.5,0.5,2.3,0,14.6
2,2015-01-08 22:45:13,2015-01-08 22:58:49,1,4.21,-73.973739624023438,40.760746002197266,1,N,-73.925910949707031,40.775611877441406,1,15,0.5,0.5,3.1,0,19.4
1,2015-01-08 22:45:14,2015-01-08 22:49:51,1,1.90,-73.970222473144531,40.752376556396484,1,N,-73.9520263671875,40.773784637451172,2,7,0.5,0.5,0,0,8.3
2,2015-01-08 22:45:15,2015-01-08 22:47:07,1,.57,-73.960418701171875,40.761730194091797,1,N,-73.955459594726563,40.767501831054687,1,4,0.5,0.5,1.12,0,6.42
2,2015-01-08 22:45:15,2015-01-08 22:55:30,5,3.04,-73.976165771484375,40.7303466796875,1,N,-73.962631225585937,40.764011383056641,2,11,0.5,0.5,0,0,12.3
1,2015-01-08 22:45:15,2015-01-08 23:08:12,2,10.50,-73.979957580566406,40.751472473144531,1,N,-73.918708801269531,40.871345520019531,1,31,0.5,0.5,6.46,0,38.76
1,2015-01-08 22:45:16,2015-01-08 22:48:48,2,.60,-73.98516845703125,40.763538360595703,1,N,-73.981620788574219,40.771961212158203,1,4.5,0.5,0.5,1.7,0,7.5
2,2015-01-08 22:45:13,2015-01-08 22:53:36,2,1.77,-73.990890502929688,40.750682830810547,1,N,-73.973052978515625,40.764129638671875,2,8.5,0.5,0.5,0,0,9.8
2,2015-01-08 22:45:17,2015-01-08 22:57:03,1,3.48,-74.006843566894531,40.7052001953125,1,N,-73.985801696777344,40.728588104248047,1,13,0.5,0.5,2.7,0,17
2,2015-01-08 22:45:18,2015-01-08 22:52:15,1,2.00,0,0,1,N,0,0,2,8,0.5,0.5,0,0,9.3
2,2015-01-08 22:45:19,2015-01-08 22:56:47,1,2.96,-73.950187683105469,40.779926300048828,1,N,-73.988723754882813,40.778068542480469,1,11,0.5,0.5,2.3,0,14.6
1,2015-01-08 22:45:19,2015-01-08 23:21:39,1,13.20,-73.991607666015625,40.74456787109375,1,N,-73.895225524902344,40.865276336669922,1,39.5,0.5,0.5,10.2,0,51
1,2015-01-08 22:45:20,2015-01-08 23:01:31,1,6.30,-73.978599548339844,40.728740692138672,1,N,-73.998725891113281,40.682430267333984,1,20.5,0.5,0.5,4.35,0,26.15
1,2015-01-08 22:45:20,2015-01-08 23:24:15,1,14.10,-73.993438720703125,40.755428314208984,1,N,-73.955558776855469,40.589649200439453,1,42,0.5,0.5,7,0,50.3
1,2015-01-08 22:45:21,2015-01-08 22:55:58,1,2.20,-73.994056701660156,40.739574432373047,1,N,-74.0069580078125,40.715183258056641,1,10,0.5,0.5,2.26,0,13.56
